uuid,created_at,created_longitude,created_latitude,modified_at,modified_longitude,modified_latitude,accessed_at,content,tags,folder,flagged,languageGrammar
8AD3675D-2018-4C3D-A987-1BA5309630E4,2017-11-11T22:22:53Z,-86.17378998,39.87896729,2017-11-11T22:22:53Z,-86.17378998,39.87896729,2017-11-15T16:53:17Z,"Elliptical

Level: 13
Time: 65 min.
Calories: 795
Distance: 7.33 miles
Distance Climbed: 8820
Average Speed: 6.77 mph
Average Pace: 8:51 min/mile
Elliptical HR: 138 bpm
Runkeeper HR:  bpm
AppleWatch HR: 139 bpm

Notes:
Slow, but I felt strong. Pretty much breezed through. A massive improvement after a few days with high blood pressure. ",,1,FALSE,Markdown
74173B6E-6B58-4569-A0AF-08CEA4BA5501,2017-11-09T19:36:34Z,-86.17382813,39.87883377,2017-11-09T19:36:34Z,-86.17382813,39.87883377,2017-11-09T19:36:34Z,"Elliptical

Level: 13
Time: 35 min.
Calories: 416
Distance: 3.65 miles
Distance Climbed: 4572
Average Speed: 6.27 mph
Average Pace: 9:34 min/mile
Elliptical HR: 148 bpm
Runkeeper HR: 146 bpm
AppleWatch HR: 147 bpm

Notes:
Tough. Heart rate really high despite slow pace. Need to hydrate. ",,1,FALSE,Markdown
7D05D3BF-EBA2-428E-8C84-3826C9073B4A,2017-11-07T15:17:12Z,-86.17362976,39.87906647,2017-11-07T15:17:12Z,-86.17362976,39.87906647,2017-11-07T15:17:12Z,"Elliptical

Level: 13
Time: 45 min.
Calories: 541
Distance: 4.71 miles
Distance Climbed: 5969
Average Speed: 6.29 mph
Average Pace: 9:32 min/mile
Elliptical HR: 138 bpm
Runkeeper HR: 136 bpm
AppleWatch HR: 139 bpm

Notes:
Slow. Pushed cardio. Cut short. Neuropathy numbness. Knee pain. ",,1,FALSE,Markdown
EA237BB8-D377-4091-A176-76920A131BD2,2017-10-28T14:39:57Z,-86.17401123,39.87887955,2017-10-28T14:39:57Z,-86.17401123,39.87887955,2017-10-28T14:39:57Z,"Elliptical

Level: 13
Time: 35 min.
Calories: 378
Distance: 4.01 miles
Distance Climbed: 4605
Average Speed: 6.87 mph
Average Pace: 8:43 min/mile
Elliptical HR: 137  bpm
Runkeeper HR: 136 bpm
AppleWatch HR: 140 bpm

Notes:
Mild neuropathy numbness, but otherwise strong. Soccer game cuts the run short. Overall good if a bit slow. ",,1,FALSE,Markdown
B3887C03-8C9B-4D8C-8365-37293254E3CF,2017-10-24T14:02:22Z,-86.17367554,39.87902832,2017-10-24T14:02:22Z,-86.17367554,39.87902832,2017-10-24T14:02:22Z,"Elliptical

Level: 13
Time: 35 min.
Calories: 417
Distance: 3.67 miles
Distance Climbed: 4567
Average Speed: 6.30 mph
Average Pace: 9:30 min/mile
Elliptical HR: 132 bpm
Runkeeper HR: 131 bpm
AppleWatch HR: 132 bpm

Notes:
Slow and steady. Didn’t push the pace since cardio has been awhile. No real issues. Shorter due to busy day. ",,1,FALSE,Markdown
D4A0DFE1-A6D0-4CAF-B03B-A7E9D59F92D8,2017-10-07T20:06:00Z,-86.17347717,39.8791275,2017-10-07T20:06:00Z,-86.17347717,39.8791275,2017-10-07T20:06:00Z,"Elliptical

Level: 13
Time: 35 min.
Calories: 421
Distance: 4.08 miles
Distance Climbed: 4632
Average Speed: 7.00 mph
Average Pace: 8:33 min/mile
Elliptical HR: 148 bpm
Runkeeper HR: 146 bpm
AppleWatch HR: 149 bpm

Notes:
Cut short because I am out of shape and feel crummy. Ugh. Neuropathy and some knee pain. Slow. ",,1,FALSE,Markdown
34C6926E-39F8-4853-9B93-D8698E51735F,2017-09-18T22:24:59Z,-86.17351532,39.87897873,2017-09-18T22:24:59Z,-86.17351532,39.87897873,2017-09-18T22:24:59Z,"Elliptical

Level: 13
Time: 65 min.
Calories: 790
Distance: 7.22 miles
Distance Climbed: 8810
Average Speed: 6.67 mph
Average Pace: 8:59 min/mile
Elliptical HR: 136 bpm
Runkeeper HR: 140 bpm
AppleWatch HR: 139 bpm

Notes:
Slow, but felt strong (quads yesterday). Lots of neuropathy numbness. Little leg pain. ",,1,FALSE,Markdown
D7F574F8-1B78-4449-961A-617A2803FAB2,2017-09-11T22:32:07Z,-86.17379761,39.87901306,2017-09-11T22:32:07Z,-86.17379761,39.87901306,2017-09-11T22:32:07Z,"Elliptical

Level: 13
Time: 65 min.
Calories: 788
Distance: 7.63 miles
Distance Climbed: 8878
Average Speed: 7.05 mph
Average Pace: 8:30 min/mile
Elliptical HR: 145 bpm
Runkeeper HR: 144 bpm
AppleWatch HR: 146 bpm

Notes:
Slog. Up a level. Fought through. ",,1,FALSE,Markdown
72458F96-D02C-45AA-998A-F2D09814F57E,2017-08-31T14:47:57Z,-86.17358398,39.87896729,2017-08-31T14:47:57Z,-86.17358398,39.87896729,2017-08-31T14:47:57Z,"Elliptical

Level: 12
Time: 65 min.
Calories: 755
Distance: 8.14 miles
Distance Climbed: 8147
Average Speed: 7.51 mph
Average Pace: 7:58 min/mile
Elliptical HR: 156 bpm
Runkeeper HR: 154 bpm
AppleWatch HR: 156 bpm

Notes:
Wow. Look at that pace and heart rate. Really pushed it to get 8 miles. Mild pain and neuropathy. Level 13 next run. ",,1,FALSE,Markdown
F2DA83A5-1C14-4516-9591-7842F0310379,2017-08-24T13:48:02Z,-86.17375946,39.87908936,2017-08-24T13:48:02Z,-86.17375946,39.87908936,2017-08-24T13:48:02Z,"Elliptical

Level: 12
Time: 15:40 min.
Calories: 180
Distance: 1.58 miles
Distance Climbed: 1950
Average Speed: 6.08 mph
Average Pace: 9:51  min/mile
Elliptical HR: 105 bpm
Runkeeper HR: 129 bpm
AppleWatch HR: 125 bpm

Notes:
Slow start. Switched to reverse at 15 minutes and knee gave out. Taking a break to do weights. ",,1,FALSE,Markdown
FE9F52BC-A03B-4CC3-B661-EEE81E567FDA,2017-08-22T18:27:46Z,-86.17354584,39.87905884,2017-08-22T18:27:46Z,-86.17354584,39.87905884,2017-08-22T18:27:46Z,"Elliptical

Level: 12
Time: 65 min.
Calories: 744
Distance: 7.40 miles
Distance Climbed: 7972
Average Speed: 6.83 mph
Average Pace: 8:46  min/mile
Elliptical HR: 137 bpm
Runkeeper HR: 136 bpm
AppleWatch HR: 139 bpm

Notes:
Strong despite pretty bad lower leg pain and severe neuropathy. Tight hamstring at the start from yesterday’s workout. ",,1,FALSE,Markdown
69144AA4-E1E5-453A-9623-3A62115E4B77,2017-08-19T15:47:34Z,-86.17294312,39.87704849,2017-08-19T15:47:34Z,-86.17294312,39.87704849,2017-08-19T15:47:34Z,"Elliptical

Level: 12
Time: 65 min.
Calories: 732
Distance: 7.21 miles
Distance Climbed: 7692
Average Speed: 6.65 mph
Average Pace: 9:00 min/mile
Elliptical HR: 144 bpm
Runkeeper HR: 144 bpm
AppleWatch HR: 145 bpm

Notes:
Surprisingly tough. Kids of left knee and leg pain. Fought through. Mentally resilient. ",,1,FALSE,Markdown
94E073C5-2FAD-4399-9E29-6C10CDA51E9F,2017-08-17T14:44:33Z,-86.17363739,39.87918472,2017-08-17T14:44:33Z,-86.17363739,39.87918472,2017-08-17T14:44:33Z,"Elliptical

Level: 12
Time: 65 min.
Calories: 736
Distance: 7.34 miles
Distance Climbed: 7971
Average Speed: 6.78 mph
Average Pace: 8:50 min/mile
Elliptical HR: 136 bpm
Runkeeper HR: 136 bpm
AppleWatch HR: 139 bpm

Notes:
Surprisingly strong despite yesterday’s workouts. Knee pain and mild neuropathy. Started with hamstring tightness and soreness, but it didn't imapct. ",,1,FALSE,Markdown
89C1B743-EEA0-486B-AC58-2832C6425FB6,2017-08-14T17:43:58Z,-86.17373657,39.87906265,2017-08-14T17:43:58Z,-86.17373657,39.87906265,2017-08-14T17:43:58Z,"Elliptical

Level: 12
Time: 35 min.
Calories: 386
Distance: 3.71 miles
Distance Climbed: 4162
Average Speed: 6.36 mph
Average Pace: 9:25 min/mile
Elliptical HR:  bpm
Runkeeper HR: 143 bpm
AppleWatch HR: 145 bpm

Notes:
Slow and hard. Had to really fight. Feel weak. Pain in left knee. At least I did it. ",,1,FALSE,Markdown
DEC16008-9201-4562-B6F7-A6AAC1F511CE,2017-08-13T14:44:07Z,-86.17380524,39.87903595,2017-08-13T14:44:07Z,-86.17380524,39.87903595,2017-08-13T14:44:07Z,"Elliptical

Level: 12
Time: 65 min.
Calories: 731
Distance: 6.94 miles
Distance Climbed: 7939
Average Speed: 6.40 mph
Average Pace: 9:21 min/mile
Elliptical HR: 150 bpm
Runkeeper HR: 149 bpm
AppleWatch HR: 150 bpm

Notes:
Slow and steady. Knee pain. Bad neuropathy. Really dragging. Need fuel. Had to find fur through in five minute segments. ",,1,FALSE,Markdown
A16FC88F-94B4-45BE-8A3B-69DECE8FEA69,2017-08-12T15:32:52Z,-86.17380524,39.87955856,2017-08-12T15:32:52Z,-86.17380524,39.87955856,2017-08-12T15:32:52Z,"Elliptical

Level: 12
Time: 65 min.
Calories: 745
Distance: 7.02 miles
Distance Climbed: 7935
Average Speed: 6.48 mph
Average Pace: 9:15 min/mile
Elliptical HR: 147 bpm
Runkeeper HR: 146 bpm
AppleWatch HR: 147 bpm

Notes:
Tough days. Slow and steady. Some
Left knee pain, some neuropathy. Chafing. ",,1,FALSE,Markdown
AF4CC275-841C-44D2-B769-6366DA4C8F63,2017-08-08T19:02:43Z,-86.17354584,39.87892914,2017-08-08T19:02:43Z,-86.17354584,39.87892914,2017-08-08T19:02:43Z,"Elliptical

Level: 12
Time: 65 min.
Calories: 749
Distance: 7.44 miles
Distance Climbed: 7990
Average Speed: 6.87 mph
Average Pace: 8:43 min/mile
Elliptical HR:  bpm
Runkeeper HR: 144 bpm
AppleWatch HR: 146 bpm

Notes:
Tough. Fought through. No water. Pain in both knees. Good show of will. ",,1,FALSE,Markdown
AAD2746C-AF14-4015-B177-8C202331A5DC,2017-08-02T14:37:34Z,-86.17386627,39.87814331,2017-08-02T14:37:34Z,-86.17386627,39.87814331,2017-08-02T14:37:34Z,"Elliptical

Level: 12
Time: 45 min.
Calories: 518
Distance: 5.57 miles
Distance Climbed: 5534
Average Speed: 7.42 mph
Average Pace: 8:04 min/mile
Elliptical HR: 134 bpm
Runkeeper HR: 133 bpm
AppleWatch HR: 138 bpm

Notes:
Dropped the level. Hurt my knee a few weeks back. Surprisingly strong all things considered. Mild neuropathy. Knee didn't give out or particularly hurt. Cardio was wanting. ",,1,FALSE,Markdown
20A53330-1D72-4C1F-A896-7CF18F3C5520,2017-07-11T14:07:19Z,-86.17384338,39.87783051,2017-07-11T14:07:19Z,-86.17384338,39.87783051,2017-07-11T14:07:19Z,"Elliptical

Level: 14
Time: 35 min.
Calories: 441
Distance: 3.54 miles
Distance Climbed: 5007
Average Speed: 6.07 mph
Average Pace: 9:52 min/mile
Elliptical HR: 137 bpm
Runkeeper HR: N/A bpm
AppleWatch HR: 131 bpm

Notes:
Slow and tough. Knee pain, foot pain, calf tightness. Neuropathy. The whole bag o' crap. Cut short. Ugh. ",,1,FALSE,Markdown
D749C2C5-19DF-43DC-B7CB-5407F3C36BFB,2017-06-28T13:59:51Z,-86.17382813,39.87909698,2017-06-28T13:59:51Z,-86.17382813,39.87909698,2017-06-28T13:59:51Z,"Elliptical

Level: 14
Time: 35 min.
Calories: 448
Distance: 4.30  miles
Distance Climbed: 5120
Average Speed: 7.37  mph
Average Pace: 8:08 min/mile
Elliptical HR: 137 bpm
Runkeeper HR: 135 bpm
AppleWatch HR: 138 bpm

Notes:
Tough, but I pushed through. Right knee pain (this is becoming a concern). Otherwise a good run. ",,1,FALSE,Markdown
D1399C6C-0F84-421C-B1E4-E18FB42947DD,2017-06-26T14:08:56Z,-86.17377472,39.8789711,2017-06-26T14:08:56Z,-86.17377472,39.8789711,2017-06-26T14:08:56Z,"Elliptical

Level: 14
Time: 35 min.
Calories: 445
Distance: 4.26 miles
Distance Climbed: 5115
Average Speed: 7.30 mph
Average Pace: 8:12 min/mile
Elliptical HR: 134 bpm
Runkeeper HR:  bpm
AppleWatch HR: 135 bpm

Notes:
Slog. Forgot to start Runkeeper. Lower right leg pain. Otherwise strong. ",,1,FALSE,Markdown
1828F3D5-0915-404F-8A5F-0C3CA3861CDC,2017-06-23T14:00:27Z,-86.17372894,39.87905121,2017-06-23T14:00:27Z,-86.17372894,39.87905121,2017-06-26T13:29:04Z,"Elliptical

Level: 14
Time: 35 min.
Calories: 443
Distance: 3.80 miles
Distance Climbed: 5031
Average Speed: 6.53 mph
Average Pace: 9:11 min/mile
Elliptical HR: 128 bpm
Runkeeper HR: 78 bpm
AppleWatch HR: 129 bpm

Notes:
Slow! Right calf tightness. Plenty of neuropathy. HR monitor clearly needs a new battery. ",,1,FALSE,Markdown
1FDEB56B-0CFA-4A4B-A6DC-D32BB08E6E46,2017-06-21T13:55:06Z,-86.17364502,39.87860107,2017-06-21T13:55:06Z,-86.17364502,39.87860107,2017-06-21T13:55:06Z,"Elliptical

Level: 14
Time: 35 min.
Calories: 442
Distance: 3.88 miles
Distance Climbed: 5042
Average Speed: 6.65 mph
Average Pace: 9:00 min/mile
Elliptical HR: 130 bpm
Runkeeper HR: 130 bpm
AppleWatch HR: 133 bpm

Notes:
Increased level based on yesterday's fast run. Slower today, but it's more of a rest day. Moderate neuropathy. ",,1,FALSE,Markdown
93AE00D3-DB3B-4C15-8810-BC92A6AC66E1,2017-06-20T14:23:29Z,-86.17375946,39.8790741,2017-06-20T14:23:29Z,-86.17375946,39.8790741,2017-06-20T14:23:29Z,"Elliptical

Level: 13
Time: 65 min.
Calories: 811
Distance: 8.54 miles
Distance Climbed: 9147
Average Speed: 7.89 mph
Average Pace: 7:36 min/mile
Elliptical HR: 135 bpm
Runkeeper HR: 135 bpm
AppleWatch HR: 135 bpm

Notes:
Strong and fast. No real cardiovascular stress. Little knee pain. Some neuropathy numbness. ",,1,FALSE,Markdown
C2B98FB8-5737-4DE7-9488-1490FE2205A9,2017-06-16T13:55:01Z,-86.17373657,39.87909698,2017-06-16T13:55:01Z,-86.17373657,39.87909698,2017-06-16T13:55:01Z,"Elliptical

Level: 13
Time: 35 min.
Calories: 420
Distance: 4.07 miles
Distance Climbed: 4625
Average Speed: 6.98 mph
Average Pace: 8:35 min/mile
Elliptical HR: 146 bpm
Runkeeper HR: 132 bpm
AppleWatch HR: 134 bpm

Notes:
Slow, but still felt strong. Busy day, so no weights. ",,1,FALSE,Markdown
5DE0F209-9526-4902-9A24-B0BE4CB8F65A,2017-06-14T14:06:19Z,-86.17362976,39.87844467,2017-06-14T14:06:19Z,-86.17362976,39.87844467,2017-06-14T14:06:19Z,"Elliptical

Level: 13
Time: 35 min.
Calories: 418
Distance: 4.03 miles
Distance Climbed: 4616
Average Speed: 6.92 mph
Average Pace: 8:40 min/mile
Elliptical HR: 141 bpm
Runkeeper HR: 129 bpm
AppleWatch HR: 131 bpm

Notes:
A bit of a slow struggle. Numbness in feet. Tightness in the calves. Otherwise, I am getting stronger (3 days in a row running). ",,1,FALSE,Markdown
8EADBD88-0507-4671-853C-CE81902D9461,2017-06-13T16:37:52Z,-86.17324829,39.87817001,2017-06-13T16:37:52Z,-86.17324829,39.87817001,2017-06-14T13:17:26Z,"Elliptical

Level: 12
Time: 60 min.
Calories: 688 
Distance: 6.91 miles
Distance Climbed: 7433
Average Speed: 6.89 mph
Average Pace: 8:42 min/mile
Elliptical HR: 124 bpm
Runkeeper HR: 123 bpm
AppleWatch HR: 127 bpm

Notes:
Strong and steady. Slowed pace to keep HR in fat burning zone. Knee and calf pain. Neuropathy in both feet. ",,1,FALSE,Markdown
98C2B517-A82B-4900-91E5-C67AA3A4600E,2017-06-12T17:14:13Z,-86.17334747,39.87875748,2017-06-12T17:14:13Z,-86.17334747,39.87875748,2017-06-12T17:14:13Z,"Elliptical

Level: 13
Time: 35 min.
Calories: 433
Distance: 4.99 miles
Distance Climbed: 4892
Average Speed: 8.57 mph
Average Pace: 6:59 min/mile
Elliptical HR: 138 bpm
Runkeeper HR: 136 bpm
AppleWatch HR: 143 bpm

Notes:
Fast! Still didn't feel super strong. Had to push through the pace. Pain in both knees. Moderate neuropathy. ",,1,FALSE,Markdown
92285211-14A8-4819-8E3C-F80ADA39CDD5,2017-06-10T16:51:43Z,-86.17321777,39.87854004,2017-06-10T16:51:43Z,-86.17321777,39.87854004,2017-06-10T16:51:43Z,"Elliptical

Level: 13
Time: 35 min.
Calories: 416
Distance: 4.10 miles
Distance Climbed: 4635
Average Speed: 7.03 mph
Average Pace: 8:31 min/mile
Elliptical HR: 145 bpm
Runkeeper HR: 129 bpm
AppleWatch HR: 133 bpm

Notes:
Slow slog. Neuropathy numbness and knee pain. Dragging in general. ",,1,FALSE,Markdown
3E34570B-4504-4370-9842-B3651801740C,2017-06-07T18:59:11Z,-86.17372894,39.87798691,2017-06-07T18:59:11Z,-86.17372894,39.87798691,2017-06-07T18:59:11Z,"Elliptical

Level: 13
Time: 35 min.
Calories: 420
Distance: 4.23 miles
Distance Climbed: 4657
Average Speed: 7.25 mph
Average Pace: 8:16 min/mile
Elliptical HR: 139 bpm
Runkeeper HR: 141 bpm
AppleWatch HR: 142 bpm

Notes:
Slow and a slog. Not feeling that great after staying up too late and drinks by too much. Pain in both knees. Neuropathy pain and numbness. Ugh. ",,1,FALSE,Markdown
B71BDBC6-DDBF-4B53-9195-B2A0EEE21CD8,2017-06-05T14:03:53Z,-86.17824554,39.87772751,2017-06-05T14:03:53Z,-86.17824554,39.87772751,2017-06-05T14:03:53Z,"Elliptical

Level: 13
Time: 35 min.
Calories: 419
Distance: 4.54 miles
Distance Climbed: 4736
Average Speed: 7.80 mph
Average Pace: 7:41 min/mile
Elliptical HR: 136 bpm
Runkeeper HR: 135 bpm
AppleWatch HR: 141 bpm

Notes:
Slow start, but good pace. Some
Numbness. Pain in both knees. ",,1,FALSE,Markdown
1230933A-403D-48B3-8E15-7A319EE93E52,2017-06-01T19:11:01Z,-86.1734848,39.87902832,2017-06-01T19:11:01Z,-86.1734848,39.87902832,2017-06-01T19:11:01Z,"Elliptical

Level: 13
Time: 35 min.
Calories: 422
Distance: 4.36 miles
Distance Climbed: 4684
Average Speed: 7.48 mph
Average Pace: 8:00 min/mile
Elliptical HR: 144 bpm
Runkeeper HR: 144 bpm
AppleWatch HR: 147 bpm

Notes:
Had to fight out of the gate. Felt easy, but struggled to push the pace. Moderate neuropathy numbness. ",,1,FALSE,Markdown
65567F1F-FAD9-4FA5-95B8-6C24D41C059B,2017-05-30T13:55:01Z,-86.17359161,39.8788147,2017-05-30T13:55:01Z,-86.17359161,39.8788147,2017-05-30T13:55:01Z,"Elliptical

Level: 13
Time: 35 min.
Calories: 421
Distance: 4.58 miles
Distance Climbed: 4741
Average Speed: 7.87 mph
Average Pace: 7:37 min/mile
Elliptical HR: 140 bpm
Runkeeper HR: 156 bpm
AppleWatch HR: 140 bpm

Notes:
Strong and fast! Very little pain. Thanks weights? Shorter times? That waspresso this a.m.?",,1,FALSE,Markdown
7D41E35C-5B21-4093-9B5D-389827719F52,2017-05-29T20:28:22Z,-86.17339325,39.87613678,2017-05-29T20:28:22Z,-86.17339325,39.87613678,2017-05-29T20:28:22Z,"Elliptical

Level: 13
Time: 35 min.
Calories: 416
Distance: 4.04  miles
Distance Climbed: 4618
Average Speed: 6.94 mph
Average Pace: 8:38 min/mile
Elliptical HR: 137 bpm
Runkeeper HR: 138 bpm
AppleWatch HR: 138 bpm

Notes:
Felt strong. Good pace (slower than last time though). Little pain. Some neuropathy numbness. ",,1,FALSE,Markdown
63D3CB05-0847-4C55-BBB9-9743DB433B5F,2017-05-23T13:59:57Z,-86.17365265,39.87915802,2017-05-23T13:59:57Z,-86.17365265,39.87915802,2017-05-23T13:59:57Z,"Elliptical

Level: 13
Time: 35 min.
Calories: 415
Distance: 4.11 miles
Distance Climbed: 4632
Average Speed: 7.05 mph
Average Pace: 8:30 min/mile
Elliptical HR: 138 bpm
Runkeeper HR: 137 bpm
AppleWatch HR: 139 bpm

Notes:
Increased level. Pushed pace. Leg pain, high hr, strong neuropathy. ",,1,FALSE,Markdown
A5486F8A-3370-4358-A33D-097BB5A33CD4,2017-05-21T18:35:56Z,-86.17375946,39.87863541,2017-05-21T18:35:56Z,-86.17375946,39.87863541,2017-05-21T18:35:56Z,"Elliptical

Level: 12
Time: 35 min.
Calories: 392
Distance: 4.17 miles
Distance Climbed: 4214
Average Speed: 7.16 mph
Average Pace: 8:23 min/mile
Elliptical HR: 132 bpm
Runkeeper HR: 132 bpm
AppleWatch HR: 137 bpm

Notes:
Shorter so I could do weights. Good pace. Still pain in both needs, but improving. ",,1,FALSE,Markdown
64FAB020-79BA-4537-8978-CFBD3F3536A6,2017-05-18T14:30:29Z,-86.17359161,39.87898636,2017-05-18T14:30:29Z,-86.17359161,39.87898636,2017-05-18T14:30:29Z,"Elliptical

Level: 12
Time: 65 min.
Calories: 734
Distance:  miles
Distance Climbed: 
Average Speed:  mph
Average Pace:  min/mile
Elliptical HR:  bpm
Runkeeper HR:  bpm
AppleWatch HR:  bpm

Notes:
",,1,FALSE,Markdown
7A9E93CE-4FBE-4B55-875E-C4382386CB3A,2017-05-16T17:46:51Z,-86.17380524,39.87905502,2017-05-16T17:46:51Z,-86.17380524,39.87905502,2017-05-16T17:46:51Z,"Elliptical

Level: 12
Time: 65 min.
Calories: 730
Distance: 6.48 miles
Distance Climbed: 7885
Average Speed: 5.98  mph
Average Pace: 10:01 min/mile
Elliptical HR: 135 bpm
Runkeeper HR:  bpm
AppleWatch HR: 135 bpm

Notes:
Slow. Pain in both knees and neuropathy numbness. Pain is inevitable, suffering is optional. ",,1,FALSE,Markdown
53FB5552-E279-495E-A2E4-C8FD3CF4A185,2017-05-02T17:24:38Z,-86.17338562,39.87538528,2017-05-02T17:24:38Z,-86.17338562,39.87538528,2017-05-02T17:24:38Z,"Elliptical

Level: 14
Time: 65 min.
Calories: 776
Distance: 6.30 miles
Distance Climbed: 8932
Average Speed: 5.82 mph
Average Pace: 10:18 min/mile
Elliptical HR: 149 bpm
Runkeeper HR:  bpm
AppleWatch HR: 149 bpm

Notes:
Switches to level 13 at 30 mins. Level 12 at 45. Slow and steady. Pushed through despite feeling sluggish. Lots of neuropathy numbness. Lower right leg pain. ",,1,FALSE,Markdown
97BCC18A-3877-4F1E-A4CC-A8778CF3BD6F,2017-04-04T14:34:50Z,-86.1730957,39.87679672,2017-04-04T14:34:50Z,-86.1730957,39.87679672,2017-04-04T14:34:50Z,"Elliptical

Level: 12
Time: 65 min.
Calories: 762
Distance: 6.71 miles
Distance Climbed: 8491
Average Speed: 6.19 mph
Average Pace: 9:40 min/mile
Elliptical HR: 129 bpm
Runkeeper HR: 132 bpm
AppleWatch HR: 134 bpm

Notes:
Dropped level from 14 to 12 after 20 minutes. Knee pain and neuropathy. Fought through. ",,1,FALSE,Markdown
5F6C43FE-3A53-4954-87C7-8149A7A859DA,2017-02-28T19:47:48Z,-86.17327881,39.87712479,2017-02-28T19:47:48Z,-86.17327881,39.87712479,2017-02-28T19:47:48Z,"Elliptical

Level: 110
Time: 65 min.
Calories: 716
Distance: 6.14 miles
Distance Climbed: 7599
Average Speed: 5.67 mph
Average Pace: 10:34 min/mile
Elliptical HR: 131 bpm
Runkeeper HR: 134 bpm
AppleWatch HR: 134 bpm

Notes:
Rough!  Slow and steady. Fought through despite feeling like crap. Knee pain. Soccer tonight, so I needed to unlock my legs. ",,1,FALSE,Markdown
0B6FDBFF-975D-4FDF-9B40-9274653C6B5D,2017-02-15T17:21:03Z,-86.17362213,39.87838364,2017-02-15T17:21:03Z,-86.17362213,39.87838364,2017-02-15T17:21:03Z,"Elliptical

Level: 13
Time: 65 min.
Calories: 791
Distance: 6.74 miles
Distance Climbed: 8972
Average Speed: 6.22 mph
Average Pace: 9:38 min/mile
Elliptical HR: 138 bpm
Runkeeper HR: 137 bpm
AppleWatch HR: 138 bpm

Notes:
Loads of knee pain even at the start. Moderate neuropathy. Pushed through to get daily steps despite pain and slow g. Switched to level 13 from 14 at twenty minutes. ",,1,FALSE,Markdown
C5F2B3B9-16D5-4C26-8E21-B24D29E2CEB5,2017-02-13T18:12:56Z,-86.1738205,39.8791008,2017-02-13T18:12:56Z,-86.1738205,39.8791008,2017-02-13T18:12:56Z,"Elliptical

Level: 13
Time: 50 min.
Calories: 605
Distance: 5.81 miles
Distance Climbed: 6738
Average Speed: 6.97 mph
Average Pace: 8:36 min/mile
Elliptical HR: 138 bpm
Runkeeper HR: 138 bpm
AppleWatch HR: 140 bpm

Notes:
First in a while. Loads of knee pain. Moderate neuropathy. ",,1,FALSE,Markdown
1DCD8784-BB00-4ACC-9FDD-152ABDC23FA0,2017-01-09T19:31:20Z,-86.17390442,39.76917648,2017-01-09T19:31:20Z,-86.17390442,39.76917648,2017-01-09T19:31:20Z,"Elliptical

Level: 10
Time: 33 min.
Calories: 504
Distance:  miles
Distance Climbed: 
Average Speed:  mph
Average Pace:  min/mile
Elliptical HR:  bpm
Runkeeper HR:  bpm
AppleWatch HR: 140 bpm

Notes:
New machine, couldn't grab stats. Tough workout. High HR. Loads of neuropathy. Knee pain before I started. 
10 min. Forward
5 backward
10 forward
5 forward at level 8
3 min. Cool down. ",,1,FALSE,Markdown
AACEDE11-2D75-4322-93AC-54216BCC22B9,2017-01-05T20:24:00Z,-86.17371368,39.87904358,2017-01-05T20:24:00Z,-86.17371368,39.87904358,2017-01-05T20:24:00Z,"Elliptical

Level: 14
Time: 65 min.
Calories: 850
Distance: 6.41 miles
Distance Climbed: 9590
Average Speed: 5.92 mph
Average Pace: 10:07 min/mile
Elliptical HR: 147 bpm
Runkeeper HR: 148 bpm
AppleWatch HR: 148 bpm

Notes:
Felt strong, but that pace is awful. Neuropathy in both feet. Heart rate high, too. All this likely due to few workouts lately. ",,1,FALSE,Markdown
1F12E3F8-3976-4BA2-8509-542EA563B2FA,2016-12-16T15:32:33Z,-86.17414093,39.87928772,2016-12-16T15:32:33Z,-86.17414093,39.87928772,2016-12-16T15:32:33Z,"Elliptical

Level: 14
Time: 65 min.
Calories: 850
Distance: 6.39 miles
Distance Climbed: 9594
Average Speed: 5.90 mph
Average Pace: 10:09 min/mile
Elliptical HR: 131 bpm
Runkeeper HR: 132 bpm
AppleWatch HR: 134 bpm

Notes:
Slow, but strong. Not tired, just not ready to push it. IT band pain. Neuropathy numbness. ",,1,FALSE,Markdown
D961AD07-C02E-488B-AA2C-52BCB933A438,2016-12-02T15:31:20Z,-86.17366791,39.87597656,2016-12-02T15:31:20Z,-86.17366791,39.87597656,2016-12-02T15:31:20Z,"Elliptical

Level: 14
Time: 65 min.
Calories: 855
Distance: 7.09 miles
Distance Climbed: 9659
Average Speed: 6.55 mph
Average Pace: 9:09 min/mile
Elliptical HR: 138 bpm
Runkeeper HR: 140 bpm
AppleWatch HR: 138 bpm

Notes:
Sloggish. Some knee pain. Felt strong physically. Creatine, Shroom Tech, amino 1. Weeknd: Starboy. ",,1,FALSE,Markdown
F087F71F-E5BC-4926-A2E4-DA20A6EEFB6B,2016-11-18T14:58:34Z,-86.17360687,39.87902451,2016-11-18T14:58:34Z,-86.17360687,39.87902451,2016-11-18T14:58:34Z,"Elliptical

Level: 14
Time: 35 min.
Calories: 451
Distance: 3.61 miles
Distance Climbed: 5025
Average Speed: 6.18 mph
Average Pace: 9:42 min/mile
Elliptical HR: 137 bpm
Runkeeper HR: 141 bpm
AppleWatch HR: 143 bpm

Notes:
A slog. Cut short due to laziness. Lots of numbness in my feet. Creatine before. ",,1,FALSE,Markdown
